,name,price,tdp,date,socket,category,speed,turbo,cpuCount,cores,logicals,rank,samples,extracted_ghz,brand,final_family,model_only,socket_final,category_final,speed_ghz,turbo_ghz,cost_per_rank_point,cost_per_core
1622,Intel Core i3-10100Y @ 1.30GHz,,5.0,2021-10-01,BGA 1528,Mobile/Embedded,1300.0,3900.0,1,2,2,1800,26,1.3,Intel,Intel Core i-Series,Core i3-10100Y,BGA1528,Embedded/IoT,1.3,3.9,,
1623,Intel Core i3-10105 @ 3.70GHz,114.99,65.0,2021-04-01,FCLGA1200,Desktop,3700.0,4400.0,1,4,2,836,224,3.7,Intel,Intel Core i-Series,Core i3-10105,LGA1200,Desktop,3.7,4.4,0.13754784688995214,28.7
1624,Intel Core i3-10105F @ 3.70GHz,85.19,0.0,2021-03-01,FCLGA1200,Desktop,3700.0,4400.0,1,4,2,813,358,3.7,Intel,Intel Core i-Series,Core i3-10105F,LGA1200,Desktop,3.7,4.4,0.10478474784747847,21.3
1625,Intel Core i3-10105T @ 3.00GHz,122.0,35.0,2021-06-01,FCLGA1200,Desktop,3000.0,3900.0,1,4,2,906,22,3.0,Intel,Intel Core i-Series,Core i3-10105T,LGA1200,Desktop,3.0,3.9,0.1346578366445916,30.5
1626,Intel Core i3-10110U @ 2.10GHz,434.17,15.0,2019-10-01,FCBGA1528,Laptop,2100.0,4100.0,1,2,2,1516,477,2.1,Intel,Intel Core i-Series,Core i3-10110U,FCBGA1528,Laptop,2.1,4.1,0.28639182058047497,217.1
1627,Intel Core i3-10110Y @ 1.00GHz,287.0,7.0,2020-05-01,UTFCBGA1377,Laptop,1000.0,4000.0,1,2,2,1696,7,1.0,Intel,Intel Core i-Series,Core i3-10110Y,UTFCBGA1377,Laptop,1.0,4.0,0.16922169811320756,143.5
1628,Intel Core i3-10300 @ 3.70GHz,169.99,65.0,2020-06-01,FCLGA1200,Desktop,3700.0,4400.0,1,4,2,795,20,3.7,Intel,Intel Core i-Series,Core i3-10300,LGA1200,Desktop,3.7,4.4,0.2138238993710692,42.5
1629,Intel Core i3-10300T @ 3.00GHz,193.97,35.0,2020-09-01,FCLGA1200,Desktop,3000.0,3900.0,1,4,2,882,6,3.0,Intel,Intel Core i-Series,Core i3-10300T,LGA1200,Desktop,3.0,3.9,0.21992063492063493,48.5
1630,Intel Core i3-10305 @ 3.80GHz,169.99,65.0,2021-06-01,FCLGA1200,Desktop,3800.0,4500.0,1,4,2,812,3,3.8,Intel,Intel Core i-Series,Core i3-10305,LGA1200,Desktop,3.8,4.5,0.2093472906403941,42.5
1631,Intel Core i3-10305T @ 3.00GHz,143.0,35.0,2021-06-01,FCLGA1200,Desktop,3000.0,4000.0,1,4,2,888,1,3.0,Intel,Intel Core i-Series,Core i3-10305T,LGA1200,Desktop,3.0,4.0,0.16103603603603603,35.8
1632,Intel Core i3-10320 @ 3.80GHz,139.99,65.0,2020-12-01,FCLGA1200,Desktop,3800.0,4600.0,1,4,2,746,24,3.8,Intel,Intel Core i-Series,Core i3-10320,LGA1200,Desktop,3.8,4.6,0.18765415549597855,35.0
1633,Intel Core i3-10325 @ 3.90GHz,190.1,65.0,2022-01-01,FCLGA1200,Desktop,3900.0,4700.0,1,4,2,731,4,3.9,Intel,Intel Core i-Series,Core i3-10325,LGA1200,Desktop,3.9,4.7,0.2600547195622435,47.5
1634,Intel Core i3-11100B @ 3.60GHz,,65.0,2021-12-01,Unknown,Desktop,3600.0,4400.0,1,4,2,676,2,3.6,Intel,Intel Core i-Series,Core i3-11100B,Unknown,Desktop,3.6,4.4,,
1635,Intel Core i3-1110G4 @ 1.80GHz,281.0,0.0,2022-02-01,FCBGA1598,Mobile/Embedded,1800.0,3900.0,1,2,2,1647,1,1.8,Intel,Intel Core i-Series,Core i3-1110G4,FCBGA1598,Embedded/IoT,1.8,3.9,0.1706132361870067,140.5
1636,Intel Core i3-1115G4 @ 3.00GHz,281.0,0.0,2020-11-01,FCBGA1449,Laptop,3000.0,4100.0,1,2,2,1134,643,3.0,Intel,Intel Core i-Series,Core i3-1115G4,FCBGA1449,Laptop,3.0,4.1,0.24779541446208111,140.5
1637,Intel Core i3-1115G4E @ 3.00GHz,285.0,15.0,2022-02-01,BGA 1449,Mobile/Embedded,2200.0,3900.0,1,2,2,1204,3,3.0,Intel,Intel Core i-Series,Core i3-1115G4E,BGA1449,Embedded/IoT,2.2,3.9,0.2367109634551495,142.5
1638,Intel Core i3-1115GRE @ 3.00GHz,338.0,15.0,2022-01-01,FCBGA1449,Mobile/Embedded,3000.0,3900.0,1,2,2,1524,3,3.0,Intel,Intel Core i-Series,Core i3-1115GRE,FCBGA1449,Embedded/IoT,3.0,3.9,0.22178477690288714,169.0
1639,Intel Core i3-1125G4 @ 2.00GHz,,28.0,2021-02-01,FCBGA1449,Laptop,2000.0,3700.0,1,4,2,764,181,2.0,Intel,Intel Core i-Series,Core i3-1125G4,FCBGA1449,Laptop,2.0,3.7,,
1640,Intel Core i3-12100,122.0,60.0,2022-01-01,FCLGA1700,Desktop,3300.0,4300.0,1,4,2,571,304,,Intel,Intel Core i-Series,Core i3-12100,LGA1700,Desktop,3.3,4.3,0.2136602451838879,30.5
1641,Intel Core i3-12100F,115.99,58.0,2022-01-01,FCLGA1700,Desktop,3300.0,4300.0,1,4,2,544,515,,Intel,Intel Core i-Series,Core i3-12100F,LGA1700,Desktop,3.3,4.3,0.21321691176470586,29.0
1642,Intel Core i3-12100T,122.0,35.0,2022-03-01,FCLGA1700,Desktop,2200.0,4100.0,1,4,2,625,12,,Intel,Intel Core i-Series,Core i3-12100T,LGA1700,Desktop,2.2,4.1,0.1952,30.5
1643,Intel Core i3-12100TE,125.0,35.0,2022-08-01,FCLGA1700,"Laptop, Mobile/Embedded",2100.0,4000.0,1,4,2,615,1,,Intel,Intel Core i-Series,Core i3-12100TE,LGA1700,Embedded/IoT,2.1,4.0,0.2032520325203252,31.2
1644,Intel Core i3-1210U,,9.0,2022-06-01,BGA1781,Laptop,1000.0,4400.0,1,2,2,643,1,,Intel,Intel Core i-Series,Core i3-1210U,BGA1781,Laptop,1.0,4.4,,
1645,Intel Core i3-1215U,,15.0,2022-03-01,FCBGA1744,Laptop,1200.0,4400.0,1,2,2,670,44,,Intel,Intel Core i-Series,Core i3-1215U,FCBGA1744,Laptop,1.2,4.4,,
1646,Intel Core i3-1215UE,313.0,28.0,2022-11-01,FCBGA1744,Mobile/Embedded,0.0,4400.0,1,2,2,819,1,,Intel,Intel Core i-Series,Core i3-1215UE,FCBGA1744,Embedded/IoT,,4.4,0.38217338217338215,156.5
1647,Intel Core i3-1220P,281.0,28.0,2022-04-01,FCBGA1744,Laptop,1500.0,4400.0,1,2,2,508,19,,Intel,Intel Core i-Series,Core i3-1220P,FCBGA1744,Laptop,1.5,4.4,0.5531496062992126,140.5
1648,Intel Core i3-12300,143.0,60.0,2022-02-01,LGA 1700,Desktop,3500.0,4400.0,1,4,2,514,5,,Intel,Intel Core i-Series,Core i3-12300,LGA1700,Desktop,3.5,4.4,0.2782101167315175,35.8
1649,Intel Core i3-12300T,157.0,35.0,2022-11-01,FCLGA1700,Desktop,2300.0,4200.0,1,4,2,565,1,,Intel,Intel Core i-Series,Core i3-12300T,LGA1700,Desktop,2.3,4.2,0.2778761061946903,39.2
1650,Intel Core i3-2100 @ 3.10GHz,49.0,65.0,2011-01-01,LGA1155,Desktop,3100.0,,1,2,2,2360,3591,3.1,Intel,Intel Core i-Series,Core i3-2100,LGA1155,Desktop,3.1,,0.02076271186440678,24.5
1651,Intel Core i3-2100T @ 2.50GHz,20.98,35.0,2011-02-01,LGA1155,Desktop,2500.0,,1,2,2,2590,55,2.5,Intel,Intel Core i-Series,Core i3-2100T,LGA1155,Desktop,2.5,,0.0081003861003861,10.5
1652,Intel Core i3-2102 @ 3.10GHz,58.0,65.0,2016-03-01,FCLGA1155,Desktop,3100.0,,1,2,2,2240,3,3.1,Intel,Intel Core i-Series,Core i3-2102,LGA1155,Desktop,3.1,,0.025892857142857145,29.0
1653,Intel Core i3-2105 @ 3.10GHz,112.97,65.0,2011-07-01,LGA1155,Desktop,3100.0,,1,2,2,2337,111,3.1,Intel,Intel Core i-Series,Core i3-2105,LGA1155,Desktop,3.1,,0.048339751818570816,56.5
1654,Intel Core i3-21050 @ 3.10GHz,,0.0,2019-04-01,Unknown,Unknown,3100.0,,1,2,2,2153,1,3.1,Intel,Intel Core i-Series,Core i3-21050,Unknown,Desktop,3.1,,,
1655,Intel Core i3-2120 @ 3.30GHz,32.0,65.0,2011-02-01,LGA1155,Desktop,3300.0,,1,2,2,2289,4361,3.3,Intel,Intel Core i-Series,Core i3-2120,LGA1155,Desktop,3.3,,0.013979903888160769,16.0
1656,Intel Core i3-2120T @ 2.60GHz,75.0,35.0,2011-09-01,LGA1155,Desktop,2600.0,,1,2,2,2588,119,2.6,Intel,Intel Core i-Series,Core i3-2120T,LGA1155,Desktop,2.6,,0.028979907264296754,37.5
1657,Intel Core i3-2125 @ 3.30GHz,152.0,65.0,2011-09-01,LGA1155,Desktop,3300.0,,1,2,2,2201,101,3.3,Intel,Intel Core i-Series,Core i3-2125,LGA1155,Desktop,3.3,,0.06905951840072694,76.0
1658,Intel Core i3-2130 @ 3.40GHz,53.19,65.0,2011-09-01,LGA1155,Desktop,3400.0,,1,2,2,2248,531,3.4,Intel,Intel Core i-Series,Core i3-2130,LGA1155,Desktop,3.4,,0.02366103202846975,26.6
1659,Intel Core i3-2140 @ 3.50GHz,,65.0,2013-02-01,Unknown,Unknown,3500.0,,1,2,2,2086,3,3.5,Intel,Intel Core i-Series,Core i3-2140,Unknown,Desktop,3.5,,,
1660,Intel Core i3-2310E @ 2.10GHz,225.0,35.0,2012-08-01,FCBGA1023,Laptop,2100.0,,1,2,2,2354,2,2.1,Intel,Intel Core i-Series,Core i3-2310E,FCBGA1023,Laptop,2.1,,0.0955819881053526,112.5
1661,Intel Core i3-2310M @ 2.10GHz,39.95,35.0,2011-03-01,BGA1023,Laptop,2100.0,,1,2,2,2789,2346,2.1,Intel,Intel Core i-Series,Core i3-2310M,BGA1023,Laptop,2.1,,0.014324130512728577,20.0
1662,Intel Core i3-2312M @ 2.10GHz,,35.0,2012-07-01,PGA988B,Laptop,2100.0,,1,2,2,2854,22,2.1,Intel,Intel Core i-Series,Core i3-2312M,PGA988B,Laptop,2.1,,,
1663,Intel Core i3-2328M @ 2.20GHz,150.11,35.0,2012-08-01,PGA988,Laptop,2200.0,,1,2,2,2772,727,2.2,Intel,Intel Core i-Series,Core i3-2328M,PGA988,Laptop,2.2,,0.05415223665223666,75.1
1664,Intel Core i3-2330E @ 2.20GHz,,35.0,2014-04-01,rPGA988,Desktop,2200.0,,1,2,2,2364,3,2.2,Intel,Intel Core i-Series,Core i3-2330E,RPGA988,Desktop,2.2,,,
1665,Intel Core i3-2330M @ 2.20GHz,39.95,35.0,2011-08-01,BGA1023,Laptop,2200.0,,1,2,2,2764,1878,2.2,Intel,Intel Core i-Series,Core i3-2330M,BGA1023,Laptop,2.2,,0.014453690303907382,20.0
1666,Intel Core i3-2332M @ 2.20GHz,,35.0,2014-03-01,rPGA988B,Laptop,2200.0,,1,2,2,2675,2,2.2,Intel,Intel Core i-Series,Core i3-2332M,RPGA988B,Laptop,2.2,,,
1667,Intel Core i3-2340UE @ 1.30GHz,,17.0,2014-06-01,BGA-1023,Laptop,1300.0,,1,2,2,3003,1,1.3,Intel,Intel Core i-Series,Core i3-2340UE,BGA1023,Laptop,1.3,,,
1668,Intel Core i3-2348M @ 2.30GHz,,35.0,2013-01-01,rPGA988B,Laptop,2300.0,,1,2,2,2745,379,2.3,Intel,Intel Core i-Series,Core i3-2348M,RPGA988B,Laptop,2.3,,,
1669,Intel Core i3-2350M @ 2.30GHz,26.81,35.0,2011-10-01,PGA988B,Laptop,2300.0,,1,2,2,2760,2293,2.3,Intel,Intel Core i-Series,Core i3-2350M,PGA988B,Laptop,2.3,,0.009713768115942028,13.4
1670,Intel Core i3-2357M @ 1.30GHz,,17.0,2011-07-01,Unknown,Laptop,1300.0,,1,2,2,3216,28,1.3,Intel,Intel Core i-Series,Core i3-2357M,Unknown,Laptop,1.3,,,
1671,Intel Core i3-2365M @ 1.40GHz,,17.0,2012-01-01,BGA1023,Laptop,1400.0,,1,2,2,3148,254,1.4,Intel,Intel Core i-Series,Core i3-2365M,BGA1023,Laptop,1.4,,,
1672,Intel Core i3-2367M @ 1.40GHz,,17.0,2011-10-01,BGA1023,Laptop,1400.0,,1,2,2,3129,279,1.4,Intel,Intel Core i-Series,Core i3-2367M,BGA1023,Laptop,1.4,,,
1673,Intel Core i3-2370M @ 2.40GHz,36.99,35.0,2012-06-01,PGA988B,Laptop,2400.0,,1,2,2,2672,864,2.4,Intel,Intel Core i-Series,Core i3-2370M,PGA988B,Laptop,2.4,,0.013843562874251498,18.5
1674,Intel Core i3-2375M @ 1.50GHz,,17.0,2013-01-01,BGA1023,Laptop,1500.0,,1,2,2,3077,115,1.5,Intel,Intel Core i-Series,Core i3-2375M,BGA1023,Laptop,1.5,,,
1675,Intel Core i3-2377M @ 1.50GHz,,17.0,2012-07-01,BGA1023,Laptop,1500.0,,1,2,2,3108,112,1.5,Intel,Intel Core i-Series,Core i3-2377M,BGA1023,Laptop,1.5,,,
1676,Intel Core i3-3110M @ 2.40GHz,69.95,35.0,2012-07-01,BGA1023,Laptop,2400.0,,1,2,2,2487,2871,2.4,Intel,Intel Core i-Series,Core i3-3110M,BGA1023,Laptop,2.4,,0.02812625653397668,35.0
1677,Intel Core i3-3120M @ 2.50GHz,129.0,35.0,2012-01-01,PGA988,Laptop,2500.0,,1,2,2,2462,1277,2.5,Intel,Intel Core i-Series,Core i3-3120M,PGA988,Laptop,2.5,,0.05239642567018684,64.5
1678,Intel Core i3-3130M @ 2.60GHz,,35.0,2013-01-01,BGA1023,Laptop,2600.0,,1,2,2,2342,40,2.6,Intel,Intel Core i-Series,Core i3-3130M,BGA1023,Laptop,2.6,,,
1679,Intel Core i3-3210 @ 3.20GHz,70.0,55.0,2013-01-01,LGA1155,Desktop,3200.0,,1,2,2,2177,258,3.2,Intel,Intel Core i-Series,Core i3-3210,LGA1155,Desktop,3.2,,0.03215434083601286,35.0
1680,Intel Core i3-3217U @ 1.80GHz,199.0,17.0,2012-07-01,BGA1023,Laptop,1800.0,,1,2,2,2790,2377,1.8,Intel,Intel Core i-Series,Core i3-3217U,BGA1023,Laptop,1.8,,0.07132616487455197,99.5
1681,Intel Core i3-3217UE @ 1.60GHz,,17.0,2014-01-01,BGA1023,Laptop,1600.0,,1,2,2,2666,3,1.6,Intel,Intel Core i-Series,Core i3-3217UE,BGA1023,Laptop,1.6,,,
1682,Intel Core i3-3220 @ 3.30GHz,41.96,55.0,2012-08-01,LGA1155,Desktop,3300.0,,1,2,2,2134,3951,3.3,Intel,Intel Core i-Series,Core i3-3220,LGA1155,Desktop,3.3,,0.01966260543580131,21.0
1683,Intel Core i3-3220T @ 2.80GHz,199.0,35.0,2012-09-01,LGA1155,Desktop,2800.0,,1,2,2,2297,193,2.8,Intel,Intel Core i-Series,Core i3-3220T,LGA1155,Desktop,2.8,,0.08663474096647801,99.5
1684,Intel Core i3-3225 @ 3.30GHz,172.0,55.0,2012-09-01,LGA1155,Desktop,3300.0,,1,2,2,2131,513,3.3,Intel,Intel Core i-Series,Core i3-3225,LGA1155,Desktop,3.3,,0.08071328015016424,86.0
1685,Intel Core i3-3227U @ 1.90GHz,,17.0,2013-01-01,BGA1023,Laptop,1900.0,,1,2,2,2736,704,1.9,Intel,Intel Core i-Series,Core i3-3227U,BGA1023,Laptop,1.9,,,
1686,Intel Core i3-3229Y @ 1.40GHz,,13.0,2013-01-01,BGA1023,Desktop,1400.0,,1,2,2,2978,38,1.4,Intel,Intel Core i-Series,Core i3-3229Y,BGA1023,Desktop,1.4,,,
1687,Intel Core i3-3240 @ 3.40GHz,33.0,55.0,2012-03-01,LGA1155,Desktop,3400.0,,1,2,2,2102,1676,3.4,Intel,Intel Core i-Series,Core i3-3240,LGA1155,Desktop,3.4,,0.01569933396764986,16.5
1688,Intel Core i3-3240T @ 2.90GHz,,35.0,2012-01-01,LGA1155,Desktop,2900.0,,1,2,2,2245,74,2.9,Intel,Intel Core i-Series,Core i3-3240T,LGA1155,Desktop,2.9,,,
1689,Intel Core i3-3245 @ 3.40GHz,145.0,55.0,2013-01-01,LGA1155,Desktop,3400.0,,1,2,2,2101,64,3.4,Intel,Intel Core i-Series,Core i3-3245,LGA1155,Desktop,3.4,,0.06901475487862922,72.5
1690,Intel Core i3-3250 @ 3.50GHz,80.1,55.0,2013-01-01,LGA1155,Desktop,3500.0,,1,2,2,2033,199,3.5,Intel,Intel Core i-Series,Core i3-3250,LGA1155,Desktop,3.5,,0.03939990162321692,40.0
1691,Intel Core i3-3250T @ 3.00GHz,,35.0,2016-03-01,FCLGA1155,Desktop,3000.0,,1,2,2,1925,4,3.0,Intel,Intel Core i-Series,Core i3-3250T,LGA1155,Desktop,3.0,,,
1692,Intel Core i3-330E @ 2.13GHz,,35.0,2012-07-01,BGA1288,Laptop,2130.0,,1,2,2,2743,2,2.13,Intel,Intel Core i-Series,Core i3-330E,BGA1288,Laptop,2.13,,,
1693,Intel Core i3-330M @ 2.13GHz,149.95,35.0,2010-01-01,BGA1288,Laptop,2130.0,,1,2,2,2983,1672,2.13,Intel,Intel Core i-Series,Core i3-330M,BGA1288,Laptop,2.13,,0.050268186389540725,75.0
1694,Intel Core i3-330UM @ 1.20GHz,,18.0,2010-06-01,BGA1288,Laptop,1200.0,,1,2,2,3517,52,1.2,Intel,Intel Core i-Series,Core i3-330UM,BGA1288,Laptop,1.2,,,
1695,Intel Core i3-350M @ 2.27GHz,29.0,35.0,2010-01-01,BGA1288,Laptop,2270.0,,1,2,2,2927,1730,2.27,Intel,Intel Core i-Series,Core i3-350M,BGA1288,Laptop,2.27,,0.009907755380936112,14.5
1696,Intel Core i3-370M @ 2.40GHz,29.96,35.0,2010-07-01,PGA988A,Laptop,2400.0,,1,2,2,2861,2667,2.4,Intel,Intel Core i-Series,Core i3-370M,PGA988A,Laptop,2.4,,0.01047186298497029,15.0
1697,Intel Core i3-380M @ 2.53GHz,49.95,35.0,2010-11-01,PGA988A,Laptop,2530.0,,1,2,2,2818,2139,2.53,Intel,Intel Core i-Series,Core i3-380M,PGA988A,Laptop,2.53,,0.01772533711852378,25.0
1698,Intel Core i3-380UM @ 1.33GHz,,18.0,2010-10-01,BGA1288,Laptop,1330.0,,1,2,2,3287,75,1.33,Intel,Intel Core i-Series,Core i3-380UM,BGA1288,Laptop,1.33,,,
1699,Intel Core i3-390M @ 2.67GHz,38.95,35.0,2011-02-01,BGA1288,Laptop,2670.0,,1,2,2,2813,99,2.67,Intel,Intel Core i-Series,Core i3-390M,BGA1288,Laptop,2.67,,0.013846427301813012,19.5
1700,Intel Core i3-4000M @ 2.40GHz,58.11,37.0,2013-09-01,FCPGA946,Laptop,2400.0,,1,2,2,2390,670,2.4,Intel,Intel Core i-Series,Core i3-4000M,FCPGA946,Laptop,2.4,,0.02431380753138075,29.1
1701,Intel Core i3-4005U @ 1.70GHz,,15.0,2014-03-01,FCBGA1168,Laptop,1700.0,,1,2,2,2473,1886,1.7,Intel,Intel Core i-Series,Core i3-4005U,FCBGA1168,Laptop,1.7,,,
1702,Intel Core i3-4010U @ 1.70GHz,124.95,15.0,2013-01-01,BGA1168,Laptop,1700.0,,1,2,2,2488,989,1.7,Intel,Intel Core i-Series,Core i3-4010U,BGA1168,Laptop,1.7,,0.05022106109324759,62.5
1703,Intel Core i3-4010Y @ 1.30GHz,,11.5,2013-12-01,BGA1168,Desktop,1300.0,,1,2,2,2669,35,1.3,Intel,Intel Core i-Series,Core i3-4010Y,BGA1168,Desktop,1.3,,,
1704,Intel Core i3-4012Y @ 1.50GHz,,11.5,2014-06-01,FCBGA1168,Laptop,1500.0,,1,2,2,2738,85,1.5,Intel,Intel Core i-Series,Core i3-4012Y,FCBGA1168,Laptop,1.5,,,
1705,Intel Core i3-4020Y @ 1.50GHz,,11.5,2014-01-01,BGA1168,Desktop,1500.0,,1,2,2,2608,170,1.5,Intel,Intel Core i-Series,Core i3-4020Y,BGA1168,Desktop,1.5,,,
1706,Intel Core i3-4025U @ 1.90GHz,,15.0,2014-08-01,FCBGA1168,Laptop,1900.0,,1,2,2,2264,60,1.9,Intel,Intel Core i-Series,Core i3-4025U,FCBGA1168,Laptop,1.9,,,
1707,Intel Core i3-4030U @ 1.90GHz,,15.0,2014-06-01,FCBGA1168,Laptop,1900.0,,1,2,2,2338,1571,1.9,Intel,Intel Core i-Series,Core i3-4030U,FCBGA1168,Laptop,1.9,,,
1708,Intel Core i3-4030Y @ 1.60GHz,,11.5,2014-11-01,FCBGA1168,Laptop,1600.0,,1,2,2,2467,7,1.6,Intel,Intel Core i-Series,Core i3-4030Y,FCBGA1168,Laptop,1.6,,,
1709,Intel Core i3-4100E @ 2.40GHz,225.0,37.0,2021-12-01,FCBGA1364,Mobile/Embedded,2400.0,,1,2,2,2353,1,2.4,Intel,Intel Core i-Series,Core i3-4100E,FCBGA1364,Embedded/IoT,2.4,,0.09562260943476412,112.5
1710,Intel Core i3-4100M @ 2.50GHz,218.57,37.0,2014-10-01,FCPGA946,Laptop,2500.0,,1,2,2,1995,96,2.5,Intel,Intel Core i-Series,Core i3-4100M,FCPGA946,Laptop,2.5,,0.10955889724310777,109.3
1711,Intel Core i3-4110M @ 2.60GHz,,37.0,2014-12-01,FCPGA946,Laptop,2600.0,,1,2,2,1917,6,2.6,Intel,Intel Core i-Series,Core i3-4110M,FCPGA946,Laptop,2.6,,,
1712,Intel Core i3-4110U @ 1.90GHz,,0.0,2015-08-01,Unknown,Laptop,1900.0,,1,2,2,2349,1,1.9,Intel,Intel Core i-Series,Core i3-4110U,Unknown,Laptop,1.9,,,
1713,Intel Core i3-4120U @ 2.00GHz,,15.0,2016-05-01,FCBGA1168,Laptop,2000.0,,1,2,2,2281,1,2.0,Intel,Intel Core i-Series,Core i3-4120U,FCBGA1168,Laptop,2.0,,,
1714,Intel Core i3-4130 @ 3.40GHz,53.88,54.0,2013-01-01,LGA1150,Desktop,3400.0,,1,2,2,1683,2794,3.4,Intel,Intel Core i-Series,Core i3-4130,LGA1150,Desktop,3.4,,0.032014260249554366,26.9
1715,Intel Core i3-4130T @ 2.90GHz,248.56,35.0,2013-01-01,LGA1150,Desktop,2900.0,,1,2,2,1844,413,2.9,Intel,Intel Core i-Series,Core i3-4130T,LGA1150,Desktop,2.9,,0.1347939262472885,124.3
1716,Intel Core i3-4150 @ 3.50GHz,72.83,54.0,2014-05-01,FCLGA1150,Desktop,3500.0,,1,2,2,1667,1679,3.5,Intel,Intel Core i-Series,Core i3-4150,LGA1150,Desktop,3.5,,0.04368926214757048,36.4
1717,Intel Core i3-4150T @ 3.00GHz,417.42,35.0,2014-07-01,FCLGA1150,Desktop,3000.0,,1,2,2,1842,90,3.0,Intel,Intel Core i-Series,Core i3-4150T,LGA1150,Desktop,3.0,,0.2266123778501629,208.7
1718,Intel Core i3-4158U @ 2.00GHz,,28.0,2014-12-01,FCBGA1168,Laptop,2000.0,,1,2,2,2433,6,2.0,Intel,Intel Core i-Series,Core i3-4158U,FCBGA1168,Laptop,2.0,,,
1719,Intel Core i3-4160 @ 3.60GHz,168.64,54.0,2014-08-01,FCLGA1150,Desktop,3600.0,,1,2,2,1621,2020,3.6,Intel,Intel Core i-Series,Core i3-4160,LGA1150,Desktop,3.6,,0.10403454657618753,84.3
1720,Intel Core i3-4160T @ 3.10GHz,59.99,35.0,2014-10-01,LGA1150,Desktop,3100.0,,1,2,2,1746,145,3.1,Intel,Intel Core i-Series,Core i3-4160T,LGA1150,Desktop,3.1,,0.03435853379152348,30.0
1721,Intel Core i3-4170 @ 3.70GHz,43.72,54.0,2015-05-01,LGA1150,Desktop,3700.0,,1,2,2,1605,1702,3.7,Intel,Intel Core i-Series,Core i3-4170,LGA1150,Desktop,3.7,,0.0272398753894081,21.9
1722,Intel Core i3-4170T @ 3.20GHz,199.95,35.0,2015-10-01,LGA1150,Desktop,3200.0,,1,2,2,1733,76,3.2,Intel,Intel Core i-Series,Core i3-4170T,LGA1150,Desktop,3.2,,0.11537795729948067,100.0
1723,Intel Core i3-4330 @ 3.50GHz,169.95,54.0,2013-01-01,LGA1150,Desktop,3500.0,,1,2,2,1610,607,3.5,Intel,Intel Core i-Series,Core i3-4330,LGA1150,Desktop,3.5,,0.10555900621118011,85.0
1724,Intel Core i3-4330T @ 3.00GHz,,35.0,2014-02-01,LGA1150,Desktop,3000.0,,1,2,2,1759,22,3.0,Intel,Intel Core i-Series,Core i3-4330T,LGA1150,Desktop,3.0,,,
1725,Intel Core i3-4330TE @ 2.40GHz,,35.0,2014-01-01,LGA1150,Desktop,2400.0,,1,2,2,2203,16,2.4,Intel,Intel Core i-Series,Core i3-4330TE,LGA1150,Desktop,2.4,,,
1726,Intel Core i3-4340 @ 3.60GHz,149.99,54.0,2013-01-01,LGA1150,Desktop,3600.0,,1,2,2,1611,158,3.6,Intel,Intel Core i-Series,Core i3-4340,LGA1150,Desktop,3.6,,0.09310366232153942,75.0
1727,Intel Core i3-4350 @ 3.60GHz,114.88,54.0,2014-06-01,LGA1150,Desktop,3600.0,,1,2,2,1635,30,3.6,Intel,Intel Core i-Series,Core i3-4350,LGA1150,Desktop,3.6,,0.07026299694189603,57.4
1728,Intel Core i3-4350T @ 3.10GHz,,35.0,2015-07-01,LGA1150,Laptop,3100.0,,1,2,2,1843,9,3.1,Intel,Intel Core i-Series,Core i3-4350T,LGA1150,Laptop,3.1,,,
1729,Intel Core i3-4360 @ 3.70GHz,110.99,54.0,2014-05-01,FCLGA1150,Desktop,3700.0,,1,2,2,1606,190,3.7,Intel,Intel Core i-Series,Core i3-4360,LGA1150,Desktop,3.7,,0.06910958904109589,55.5
1730,Intel Core i3-4360T @ 3.20GHz,,35.0,2014-08-01,LGA1150,Desktop,3200.0,,1,2,2,1655,10,3.2,Intel,Intel Core i-Series,Core i3-4360T,LGA1150,Desktop,3.2,,,
1731,Intel Core i3-4370 @ 3.80GHz,123.99,54.0,2014-09-01,LGA1150,Desktop,3800.0,,1,2,2,1544,185,3.8,Intel,Intel Core i-Series,Core i3-4370,LGA1150,Desktop,3.8,,0.08030440414507772,62.0
1732,Intel Core i3-4370T @ 3.30GHz,138.0,35.0,2017-11-01,FCLGA1150,Desktop,3300.0,,1,2,2,1666,21,3.3,Intel,Intel Core i-Series,Core i3-4370T,LGA1150,Desktop,3.3,,0.08283313325330131,69.0
1733,Intel Core i3-4570T @ 2.90GHz,,35.0,2014-02-01,FCLGA1150,Desktop,2900.0,3600.0,1,2,2,1706,4,2.9,Intel,Intel Core i-Series,Core i3-4570T,LGA1150,Desktop,2.9,3.6,,
1734,Intel Core i3-5005U @ 2.00GHz,308.0,15.0,2015-02-01,FCBGA1168,Laptop,2000.0,,1,2,2,2243,2180,2.0,Intel,Intel Core i-Series,Core i3-5005U,FCBGA1168,Laptop,2.0,,0.13731609451627286,154.0
1735,Intel Core i3-5010U @ 2.10GHz,299.86,15.0,2015-01-01,FCBGA1168,Laptop,2100.0,,1,2,2,2161,739,2.1,Intel,Intel Core i-Series,Core i3-5010U,FCBGA1168,Laptop,2.1,,0.13875983341045814,149.9
1736,Intel Core i3-5015U @ 2.10GHz,,15.0,2015-07-01,FCBGA1168,Laptop,2100.0,,1,2,2,2290,173,2.1,Intel,Intel Core i-Series,Core i3-5015U,FCBGA1168,Laptop,2.1,,,
